cds_code,county,district,school,school_type,sector_type,charter,status,details_url,email,administrator,cds code,cds coordinator contact for data updates,charter funding type,charter number,chief business official,educational program type,fax number,federal charter district id,high grade,last updated,low grade,magnet,mailing address,multilingual instruction,nces_federal school id,open date,phone number,public school,school address,school type,statistical info,virtual instruction,web address,year round
19646340128991,Los Angeles,Inglewood Unified,Grace Hopper STEM Academy,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646340128991,bbradshaw@ghsa-k12-ca.us,"Ms. Bonita Bradshaw Director, Special Projects (310) 910-0230 bbradshaw@ghsa-k12-ca.us",19 64634 0128991,Julio Morales (310) 419-2700 Ext. 2703 Request Data Update(s),Directly funded,1612,Margo Harris Chief Financial Officer (310) 910-0230 margoghsa@ca.rr.com,Traditional,(310) 641-8476,0602048,8,"May 23, 2025",6,No,"601 Grace Ave. Inglewood, CA 90301-1306",No,13719,"September 30, 2013",(310) 910-0230,Yes,"601 Grace Ave. Inglewood, CA 90301-1306 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,http://gracehopperstemacademy.org/ Link opens new browser tab,Yes
19646340120303,Los Angeles,Inglewood Unified,ICEF Inglewood Elementary Charter Academy,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646340120303,iieca.cde@icefps.org,Gerardo Alejandre Principal (323) 298-6421 iieca.cde@icefps.org,19 64634 0120303,Julio Morales (310) 419-2700 Ext. 2703 Request Data Update(s),Directly funded,1121,Ted Morris Chief Executive Officer (323) 290-6900 iieca.cde@icefps.org,Traditional,(888) 270-5336,0601725,5,"May 23, 2025",K,No,"434 South Grevillea Ave. Inglewood, CA 90301-2300",No,12467,"September 8, 2009",(323) 298-6420,Yes,"434 South Grevillea Ave. Inglewood, CA 90301-2300 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,http://iies.icefps.org/ Link opens new browser tab,No
19646346014518,Los Angeles,Inglewood Unified,La Tijera Academy of Excellence Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646346014518,robbie.tate@inglewoodusd.com,Ms. Robbie Tate Principal (310) 680-5260 Ext. 5261 robbie.tate@inglewoodusd.com,19 64634 6014518,Julio Morales (310) 419-2700 Ext. 2703 Request Data Update(s),Locally funded,1591,Raphael Guzman Chief Business Official (310) 419-2700 raphael.guzman@inglewoodusd.com,Traditional,(310) 419-2537,,8,"May 23, 2025",K,No,"1415 North La Tijera Blvd. Inglewood, CA 90302-1022",No,02257,"July 1, 1980",(310) 680-5260,Yes,"1415 North La Tijera Blvd. Inglewood, CA 90302-1022 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,http://latijera.inglewoodusd.com/ Link opens new browser tab,No
19646340101667,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646340101667,phurtado@wpacs.org,Ramona Wilder CEO (310) 671-5578 ramonawilder@wpacs.org,19 64634 0101667,Julio Morales (310) 419-2700 Ext. 2703 Request Data Update(s),Directly funded,0582,Phenice Hurtado Business Manager (310) 671-5578 phurtado@wpacs.org,Traditional,(310) 671-2424,0602449,5,"May 23, 2025",K,No,"830 North La Brea Ave. Inglewood, CA 90302-2206",No,11296,"September 2, 2003",(310) 671-5578,Yes,"830 North La Brea Ave. Inglewood, CA 90302-2206 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.wpacs.org Link opens new browser tab,No
19646340116822,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter Middle,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646340116822,phurtado@wpacs.org,Ramona Wilder CEO (310) 671-5578 ramonawilder@wpacs.org,19 64634 0116822,Julio Morales (310) 419-2700 Ext. 2703 Request Data Update(s),Directly funded,0977,Phenice Hurtado Business Manager (310) 671-5578 phurtado@wpacs.org,Traditional,(310) 671-2424,0601495,8,"May 23, 2025",6,No,"830 North La Brea Ave. Inglewood, CA 90302-2206",No,12247,"September 2, 2008",(310) 671-5578,Yes,"830 North La Brea Ave. Inglewood, CA 90302-2206 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,www.wpacs.org Link opens new browser tab,No
19646420136127,Los Angeles,Keppel Union Elementary,Sage Oak Charter School- Keppel,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646420136127,kwoodgrift@sageoak.education,Krista Woodgrift Superintendent (888) 435-4445 kwoodgrift@sageoak.education,19 64642 0136127,Laura Mendoza (661) 262-1182 Ext. 1004 Request Data Update(s),Directly funded,1886,"Tim O'Brien Director, Business Services (888) 345-4445 tobrien@sageoak.education",Traditional,(888) 241-6118,0602381,12,"May 23, 2025",K,No,"1473 Ford St. Ste. #105 Redlands, CA 92373-3913",No,14092,"July 1, 2017",(888) 345-4445,Yes,"1473 Ford St. Ste. #105 Redlands, CA 92373-3913 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Primarily Virtual,www.sageoak.education Link opens new browser tab,No
19646670125559,Los Angeles,Lancaster Elementary,iLEAD Lancaster Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646670125559,director@ileadlancaster.org,Deborah Autrey Director (818) 245-2217 director@ileadlancaster.org,19 64667 0125559,Jerri Munney (661) 948-4661 Ext. 134 Request Data Update(s),Directly funded,1376,Kelly O'Brien Chief Financial Officer (617) 780-2831 director@ileadlancaster.org,Traditional,(866) 323-8394,0602060,8,"May 23, 2025",K,No,"254 East Avenue K-4 Lancaster, CA 93535-4500",No,13037,"September 4, 2012",(661) 722-4287,Yes,"254 East Avenue K-4 Lancaster, CA 93535-4500 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,http://ileadlancaster.org Link opens new browser tab,No
19646911996438,Los Angeles,Lawndale Elementary,Environmental Charter High - Lawndale,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19646911996438,echslawndaleinfo@ecsonline.org,Ms. Jennifer Larsen Principal (310) 214-3400 jennifer_larsen@ecsonline.org,19 64691 1996438,Todd Barker (310) 973-1300 Ext. 50068 Request Data Update(s),Directly funded,0353,Jeremiah David Director of Compliance and Operations (310) 214-3408 jeremiah_david@ecsonline.org,Traditional,(310) 214-3410,0602076,12,"August 5, 2025",9,No,"16315 Grevillea Ave. Lawndale, CA 90260-2858",No,08718,"August 6, 2001",(310) 214-3400,Yes,"16315 Grevillea Ave. Lawndale, CA 90260-2858 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.ecsonline.org Link opens new browser tab,Yes
19647091996313,Los Angeles,Lennox,Animo Leadership High,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19647091996313,lea.cde@greendot.org,Danielle Berger Principal (310) 216-3277 lea.cde@greendot.org,19 64709 1996313,Crystal Lopez (310) 695-4000 Ext. 4060 Request Data Update(s),Directly funded,0281,Michael Lopez Chief Financial Officer (323) 565-1600 lea.cde@greendot.org,Traditional,(310) 216-7934,0602052,12,"May 23, 2025",9,No,"1149 South Hill St., Ste. 600 Los Angeles, CA 90015",No,08504,"August 21, 2000",(310) 216-3277,Yes,"11044 South Freeman Ave. Inglewood, CA 90301-2902 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.greendot.org/leadership Link opens new browser tab,Yes
19647090107508,Los Angeles,Lennox,Century Community Charter,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19647090107508,dmeans@centurycharter.org,Dana Means Principal (310) 412-2286 dmeans@centurycharter.org,19 64709 0107508,Crystal Lopez (310) 695-4000 Ext. 4060 Request Data Update(s),Directly funded,0672,Information Not Available,Traditional,(310) 412-4085,0602419,8,"May 23, 2025",6,No,"901 South Maple St. Inglewood, CA 90301-3823",No,10827,"September 13, 2004",(310) 412-2286,Yes,"901 South Maple St. Inglewood, CA 90301-3823 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,www.centurycommunitycharter.weebly.com Link opens new browser tab,Yes
19647090100602,Los Angeles,Lennox,"Lennox Mathematics, Science and Technology Academy",High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19647090100602,amena@lennoxacademy.org,Armando Mena Executive Director (310) 680-5600 Ext. 5605 amena@lennoxacademy.org,19 64709 0100602,Crystal Lopez (310) 695-4000 Ext. 4060 Request Data Update(s),Directly funded,0509,Armando Mena Executive Director (310) 680-5600 Ext. 5605 amena@lennoxacademy.org,Traditional,(310) 671-5029,0601617,12,"May 23, 2025",9,No,"11036 Hawthorne Blvd. Lennox, CA 90304-2316",No,11328,"August 13, 2003",(310) 680-5600,Yes,"11036 Hawthorne Blvd. Lennox, CA 90304-2316 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.lennoxacademy.org Link opens new browser tab,No
19647250131938,Los Angeles,Long Beach Unified,Clear Passage Educational Center,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19647250131938,info@cpecschool.org,Vivianna Trujillo Executive Director (888) 502-1116 vtrujillo@cpecschools.org,19 64725 0131938,Kimala Farmer (562) 997-8189 Request Data Update(s),Directly funded,1682,Richard Vazquez Business and Financial Services Manager (888) 502-1116 richard.vazquez@abcfinco.com,Traditional,(562) 912-7485,0601593,12,"May 23, 2025",9,No,"4401 Atlantic Ave., Ste. 200 Long Beach, CA 90807-2202",No,13860,"September 9, 2015",(888) 502-1116,Yes,"1471 Martin Luther King Jr. Ave. Long Beach, CA 90813-2162 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Primarily Classroom,www.cpecschools.org Link opens new browser tab,No
19647250127506,Los Angeles,Long Beach Unified,Intellectual Virtues Academy of Long Beach,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19647250127506,info@ivalongbeach.org,Jacquie Bryant Principal (562) 912-7017 jacquie.bryant@ivalongbeach.org,19 64725 0127506,Kimala Farmer (562) 997-8189 Request Data Update(s),Directly funded,1504,Richard Williams CBO (562) 912-7017 richard.williams@ivalongbeach.org,Traditional,Information Not Available,0602200,8,"May 23, 2025",6,No,"3601 Linden Ave. Long Beach, CA 90807-4001",No,13471,"September 3, 2013",(562) 912-7017,Yes,"3601 Linden Ave. Long Beach, CA 90807-4001 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,www.ivalongbeach.org Link opens new browser tab,No
19101990135368,Los Angeles,Los Angeles County Office of Education,Alma Fuerte Public,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990135368,info@almafuerteps.org,Laurilie Keay Principal (626) 204-5265 laurilie.keay@almafuerteps.org,19 10199 0135368,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,1859,"Adriani Leon Director, Operations (626) 204-5265 adriani.leon@almafuerteps.org",Traditional,(626) 529-5258,0602408,8,"May 23, 2025",K,No,"524 Palisade St. Pasadena, CA 91103-2056",No,14146,"August 7, 2017",(626) 204-5265,Yes,"524 Palisade St. Pasadena, CA 91103-2056 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Primarily Classroom,www.almafuerteps.org Link opens new browser tab,No
19101990136119,Los Angeles,Los Angeles County Office of Education,Animo City of Champions Charter High,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990136119,cha.cde@greendot.org,Cen'cere Cooks Principal (323) 565-4485 cha.cde@greendot.org,19 10199 0136119,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,1874,Michael Lopez Chief Financial Officer (323) 565-1600 cha.cde@greendot.org,Traditional,(323) 565-1610,0602307,12,"May 23, 2025",9,No,"1149 South Hill St., Ste. 600 Los Angeles, CA 90015",No,14151,"August 9, 2017",(323) 565-1600,Yes,"9330 South Eighth Ave. Inglewood, CA 90305-2914 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,http://greendot.org Link opens new browser tab,Yes
19101990109660,Los Angeles,Los Angeles County Office of Education,Aspire Antonio Maria Lugo Academy,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990109660,aspireamla@aspirepublicschools.org,Dawn Barnes Principal data-contact@aspirepublicschools.org,19 10199 0109660,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,0694,Mary Cha-Caswell Chief Business Official (510) 434-5023 Ext. 5023 mary.cha-caswell@aspirepublicschools.org,Traditional,(323) 771-1511,0601821,6,"May 23, 2025",K,No,"1001 22nd Ave., Ste. 100 Oakland, CA 94606",No,10891,"September 6, 2005",(323) 585-1153,Yes,"6100 Carmelita Ave. Huntington Park, CA 90255-4138 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.aspirepublicschools.org Link opens new browser tab,No
19101990112128,Los Angeles,Los Angeles County Office of Education,Aspire Ollin University Preparatory Academy,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990112128,data-contact@aspirepublicschools.org,Negar Mizani Principal (323) 277-2901 aspireoup@aspirepublicschools.org,19 10199 0112128,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,0693,Mary Cha-Caswell Chief Business Official (510) 434-5000 mary.cha-caswell@aspirepublicschools.org,Traditional,(323) 587-3978,0601857,12,"May 23, 2025",6,No,"2540 East 58th St. Huntington Park, CA 90255-2659",No,11655,"September 11, 2006",(323) 277-2901,Yes,"2540 East 58th St. Huntington Park, CA 90255-2659 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.aspirepublicschools.org Link opens new browser tab,No
19101990140798,Los Angeles,Los Angeles County Office of Education,Bridges Preparatory Academy,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990140798,agomez@bpacompton.org,Alejandro Gomez Executive Director (866) 201-3890 agomez@bpacompton.org,19 10199 0140798,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,2114,Alejandro Gomez Executive Director (866) 201-3890 agomez@bpacompton.org,Traditional,Information Not Available,0602564,8,"May 23, 2025",6,No,"400 South Santa Fe Ave. Compton, CA 90221",No,14577,"August 23, 2021",(866) 201-3890,Yes,"400 South Santa Fe Ave. Compton, CA 90221-3244 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Primarily Classroom,http://bpacompton.org Link opens new browser tab,No
19101990138669,Los Angeles,Los Angeles County Office of Education,Da Vinci RISE High,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990138669,ewhalen@davincischools.org,Ms. Naomi Lara Principal (310) 725-5800 nlara@davincischools.org,19 10199 0138669,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,2017,Michael Amato Chief Financial Officer (310) 725-5800 mamato@davincischools.org,Traditional,(310) 536-7123,0602215,12,"August 7, 2025",9,No,"201 North Douglas St. El Segundo, CA 90245-4637",No,14355,"August 6, 2018",(310) 725-5800,Yes,"201 North Douglas St. El Segundo, CA 90245-4637 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Primarily Virtual,www.davincischools.org Link opens new browser tab,No
19101990140681,Los Angeles,Los Angeles County Office of Education,Environmental Charter High - Gardena,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990140681,info@ecsonline.org,Ms. Beth Bernstein Principal beth_bernstein@ecsonline.org,19 10199 0140681,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,2098,"Jeremiah David Director, Compliance and Operations (310) 214-3408 Ext. 1006 jeremiah_david@ecsonline.org",Traditional,(310) 400-7023,0602557,12,"July 11, 2025",9,No,"2818 Manhattan Beach Blvd. Gardena, CA 90249",No,14580,"August 23, 2021",(424) 295-9898,Yes,"2818 Manhattan Beach Blvd. Gardena, CA 90249-4534 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.ecsonline.org Link opens new browser tab,Yes
19101990121772,Los Angeles,Los Angeles County Office of Education,Environmental Charter Middle - Gardena,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990121772,info@ecsonline.org,Mr. Dave Trejo principal (310) 425-1605 dave_trejo@ecsonline.org,19 10199 0121772,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,1204,Jeremiah David Director of Compliance and Operations (310) 214-3408 jeremiah_david@ecsonline.org,Traditional,(310) 217-1096,0601708,8,"May 23, 2025",6,No,"812 West 165th Pl. Gardena, CA 90247-5105",No,12673,"August 31, 2010",(310) 425-1605,Yes,"812 West 165th Pl. Gardena, CA 90247-5105 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,www.ecsonline.org Link opens new browser tab,Yes
19101990127498,Los Angeles,Los Angeles County Office of Education,Environmental Charter Middle - Inglewood,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19101990127498,info@ecsonline.org,Dr. Geneva Matthews Principal (310) 793-0157 drmatthews@ecsonline.org,19 10199 0127498,Gilbert Gaytan (562) 922-8894 Request Data Update(s),Directly funded,1501,Jeremiah David Director of Compliance and Operations (310) 214-3408 jeremiah_david@ecsonline.org,Traditional,(310) 680-9843,0601540,8,"May 23, 2025",6,No,"3600 West Imperial Hwy. Inglewood, CA 90303-2714",No,13591,"July 1, 2013",(310) 793-0157,Yes,"3600 West Imperial Hwy. Inglewood, CA 90303-2714 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,www.ecsonline.org Link opens new browser tab,Yes
